Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
IND,mumbai,31:30.0,188.5,11,30.2,50,2,31:30.0,23.7059388,20.91075717,2.795181631
IND,mumbai,31:30.0,615.7,35,65.6,128,16,31:30.0,28.95851557,23.38910793,5.569407643
IND,mumbai,31:30.0,1771.1,63,163.6,327,34,31:30.0,34.9406714,26.52302868,8.417642725
IND,mumbai,46:30.0,1640.2,67,189.8,313,56,31:30.0,36.0786539,29.2249492,6.853704698
IND,mumbai,31:30.0,2613.3,79,261.8,542,79,31:30.0,38.39475171,32.65889017,5.735861535
IND,mumbai,46:30.0,3646.6,84,329.7,679,83,01:30.0,39.28691043,32.98529199,6.301618436
IND,mumbai,16:30.0,3421.1,79,317,681,74,16:30.0,38.22938125,32.14329886,6.08608239
IND,mumbai,46:30.0,2993.6,66,280.5,650,74,16:30.0,35.59750686,30.96258058,4.634926275
IND,mumbai,16:30.0,2221.9,54,204.3,456,51,16:30.0,33.21037271,29.60657991,3.6037928
IND,mumbai,16:30.0,1429.3,44,134,329,40,16:30.0,30.97067274,27.76097416,3.209698579
IND,mumbai,31:30.0,1051.6,39,103.3,252,34,31:30.0,29.81255882,26.47810887,3.334449945
IND,mumbai,31:30.0,1332.1,41,120.1,299,39,31:30.0,30.4507842,27.05879183,3.391992372
IND,mumbai,31:30.0,1904.9,51,183.9,436,49,31:30.0,32.62263524,28.41799004,4.204645195
IND,mumbai,16:30.0,1853.8,50,177.7,428,49,31:30.0,32.59048626,28.74911118,3.841375082
IND,mumbai,31:30.0,1177.2,47,133.9,295,51,31:30.0,31.41309192,28.45087992,2.962212001
IND,mumbai,01:30.0,1113.7,47,135.9,268,52,46:30.0,31.18777598,28.12718623,3.060589755
IND,mumbai,16:30.0,976.8,41,112.2,219,48,16:30.0,29.78851211,27.10055038,2.687961725
IND,mumbai,16:30.0,382.4,21,56.4,105,23,16:30.0,25.70717285,23.88617654,1.820996309
IND,mumbai,31:30.0,92.9,0,13.9,20,0,31:30.0,19.55507266,19.17972942,0.375343236
IND,mumbai,31:30.0,111.8,0,12.8,12,0,31:30.0,17.94838833,17.57731393,0.371074404
IND,mumbai,31:30.0,31.8,0,5.2,9,0,31:30.0,17.09201072,16.75228788,0.33972284
IND,mumbai,31:30.0,11.3,0,1.7,3,0,31:30.0,16.64590993,16.31773564,0.328174291
IND,mumbai,31:30.0,23,0,3.6,6,0,31:30.0,17.29607047,16.75735813,0.538712343
IND,mumbai,31:30.0,56.1,0,7.5,9,0,31:30.0,18.27526228,17.59346201,0.681800271
IND,mumbai,31:30.0,78,0,8.5,14,0,31:30.0,20.15912336,18.64284271,1.516280657
IND,mumbai,31:30.0,109.6,5,14.6,25,1,31:30.0,22.43320198,20.98353936,1.449662622
IND,mumbai,31:30.0,238.6,21,26.3,56,13,31:30.0,26.19291537,23.67011467,2.522800695
IND,mumbai,31:30.0,424.8,41,48.6,99,26,31:30.0,30.42270388,27.01885969,3.403844186
IND,mumbai,31:30.0,1549.6,66,158.7,311,38,31:30.0,35.69968988,30.21597321,5.483716674
IND,mumbai,31:30.0,3113.4,95,291.3,547,51,31:30.0,41.4090829,32.52589499,8.883187912
IND,mumbai,31:30.0,4459.5,104,412.2,829,53,01:30.0,43.46028506,32.47576112,10.98452394
IND,mumbai,16:30.0,4500.7,100,420.3,808,47,16:30.0,42.63573912,31.92303294,10.71270618
IND,mumbai,16:30.0,2876.8,71,268.6,562,36,16:30.0,36.73255413,29.35785173,7.374702404
IND,mumbai,16:30.0,1721,54,172,370,29,16:30.0,33.192223,27.65522167,5.537001321
IND,mumbai,16:30.0,1148.8,40,116.5,275,22,16:30.0,30.31234956,26.87896359,3.433385976
IND,mumbai,31:30.0,979.1,40,104.4,244,22,31:30.0,30.23388663,27.2491004,2.984786227
IND,mumbai,31:30.0,1848.6,50,182,446,26,31:30.0,32.52057392,28.70799244,3.812581478
IND,mumbai,16:30.0,1825.1,49,176.5,429,26,16:30.0,32.24846294,28.88069725,3.367765688
IND,mumbai,31:30.0,1328.6,48,139.3,334,26,16:30.0,32.06089072,29.1466968,2.91419392
IND,mumbai,46:30.0,1172.4,48,131.2,279,21,16:30.0,31.76576709,28.8363661,2.929400989
IND,mumbai,46:30.0,1196.3,49,136.3,281,11,16:30.0,31.74688535,28.18286189,3.564023463
IND,mumbai,16:30.0,1076.3,44,118.8,236,5,16:30.0,30.69031989,27.37517237,3.315147524
IND,mumbai,16:30.0,396.3,23,52.7,96,0,31:30.0,26.29978059,24.18461586,2.115164729
IND,mumbai,16:30.0,141.9,1,12.2,33,0,31:33.3,21.95756684,21.10576623,0.85180061
IND,mumbai,31:30.0,66.3,0,13.5,17,0,31:30.0,18.39507171,17.7366391,0.658432612
IND,mumbai,31:30.0,38.9,0,8.2,4,0,31:30.0,17.16694596,16.78203665,0.384909319
IND,mumbai,31:30.0,28.3,0,5.2,4,0,31:30.0,16.76150603,16.30465192,0.456854115
IND,mumbai,31:30.0,22.3,0,4.1,8,0,31:30.0,17.28664227,16.74800348,0.538638796
IND,mumbai,31:30.0,63.6,0,8.1,12,0,31:30.0,18.3734131,17.535509,0.8379041
IND,mumbai,31:30.0,58.9,0,9.7,12,0,31:30.0,19.95442282,18.58680176,1.367621062
IND,mumbai,31:30.0,92,3,12.4,21,7,31:30.0,22.15764968,20.8283871,1.329262584
IND,mumbai,31:30.0,254.3,18,27.3,57,23,31:30.0,25.59133878,23.42695256,2.164386219
IND,mumbai,31:30.0,430.2,35,51.9,113,42,31:30.0,29.26863336,26.78991611,2.478717253
IND,mumbai,31:30.0,1187.8,58,125.9,271,65,31:30.0,34.22690119,30.06439709,4.1625041
IND,mumbai,31:30.0,2455.2,80,239.2,483,87,31:30.0,38.77093909,32.62394038,6.146998709
IND,mumbai,01:30.0,3270.1,85,311.2,646,90,16:00.0,39.82933033,33.07995253,6.749377802
IND,mumbai,16:30.0,3199.2,78,311.4,636,77,16:30.0,38.38132442,32.33895026,6.042374157
IND,mumbai,16:30.0,1881.5,53,183.5,451,55,16:30.0,33.0940579,29.69503918,3.39901872
IND,mumbai,16:30.0,1224.6,41,122.2,295,41,16:30.0,30.5958408,27.7491216,2.8467192
IND,mumbai,16:30.0,949.5,35,93.8,240,35,01:30.0,29.18695757,26.7354555,2.451502063
IND,mumbai,31:30.0,1113.4,40,102.9,259,39,31:30.0,30.12229777,27.00947074,3.112827036
IND,mumbai,31:30.0,1898.9,51,182.6,457,51,31:30.0,32.96650508,28.64491596,4.321589119
IND,mumbai,16:30.0,1862,51,187.4,451,51,16:30.0,33.13362887,29.02729574,4.106333134
IND,mumbai,01:30.0,1801,50,177.8,432,51,16:30.0,32.80010582,29.08527364,3.714832176
IND,mumbai,46:30.0,1644.6,49,205.3,365,52,31:30.0,31.43523077,28.08228276,3.352948008
IND,mumbai,46:30.0,1362.1,50,142.3,300,52,46:30.0,31.86604835,28.20883569,3.657212664
IND,mumbai,16:30.0,1264.7,45,131.5,270,48,16:30.0,30.81913092,27.41178201,3.407348916
IND,mumbai,16:30.0,418.6,23,61.9,107,24,16:30.0,26.10433816,24.09761819,2.006719966
IND,mumbai,16:30.0,144.2,1,14.7,38,2,16:30.0,21.86798397,20.95296295,0.915021021
IND,mumbai,31:30.0,25.5,0,5.7,6,0,31:30.0,17.97372825,17.520772,0.452956252
IND,mumbai,31:30.0,15.9,0,2.5,5,0,31:30.0,17.03232626,16.5873254,0.445000858
IND,mumbai,31:30.0,21.3,0,3.9,6,0,31:30.0,17.03684515,16.35549993,0.681345219
IND,mumbai,31:30.0,22.6,0,2.6,4,0,31:30.0,17.24343153,16.66991279,0.573518739
IND,mumbai,31:30.0,36.9,0,3.4,6,0,31:30.0,18.31132295,17.52779816,0.783524792
IND,mumbai,31:30.0,95.1,0,10,19,0,31:30.0,19.75790405,18.47462988,1.283274168
IND,mumbai,31:30.0,69.3,2,9.9,17,5,31:30.0,21.96382451,20.66099132,1.302833184
IND,mumbai,31:30.0,175.8,15,23.5,40,16,31:30.0,24.97525927,23.0379074,1.937351872
IND,mumbai,31:30.0,418.9,33,48.4,93,33,31:30.0,28.89528336,26.22493617,2.670347197
IND,mumbai,31:30.0,1107.3,55,118.6,242,53,31:30.0,33.73263549,29.3289642,4.403671291
IND,mumbai,31:30.0,2358.5,76,240.1,481,72,31:30.0,38.11341695,31.86085388,6.252563077
IND,mumbai,46:30.0,2995.2,81,304.2,606,75,01:30.0,39.0285141,32.18549944,6.843014659
IND,mumbai,16:30.0,2811.7,73,303.2,628,65,16:30.0,37.51022145,31.62194132,5.888280128
IND,mumbai,16:30.0,1677,50,167,389,46,16:30.0,32.56645241,29.15953421,3.406918201
IND,mumbai,16:30.0,979.7,37,98.7,239,37,16:30.0,29.76709123,27.11755928,2.649531954
IND,mumbai,46:30.0,985.4,33,97.5,234,33,16:30.0,28.67189393,25.95772706,2.714166878
IND,mumbai,31:30.0,1047.8,37,99.7,246,36,31:30.0,29.63302399,26.35788956,3.27513443
IND,mumbai,31:30.0,1827,49,168.9,418,49,31:30.0,32.47192721,27.63361631,4.838310902
IND,mumbai,16:30.0,1786.7,49,171.8,429,51,31:30.0,32.42318831,27.87757171,4.545616602
IND,mumbai,31:30.0,1367.9,50,142.3,300,57,31:30.0,32.29682518,27.56299914,4.733826045
IND,mumbai,46:30.0,1526.7,53,156.6,313,58,01:30.0,32.54856431,27.14778637,5.400777942
IND,mumbai,16:30.0,1390.3,49,145.3,265,51,16:30.0,31.59757514,26.51819507,5.079380074
IND,mumbai,16:30.0,524.9,25,68.6,108,26,16:30.0,26.33697172,23.52672987,2.810241854
IND,mumbai,16:30.0,137.3,1,15.3,39,0,31:30.0,21.70158261,20.54454503,1.15703758
IND,mumbai,31:30.0,17.6,0,5.1,7,0,31:30.0,17.79291991,17.27151028,0.52140963
IND,mumbai,31:30.0,10.2,0,1.9,3,0,31:30.0,16.61162215,16.37573306,0.235889094
IND,mumbai,31:30.0,27.5,0,5.6,7,0,31:30.0,16.47780847,16.10655275,0.371255719
IND,mumbai,31:30.0,19.9,0,2,6,0,31:30.0,17.1222182,16.67718955,0.445028646
IND,mumbai,31:30.0,46.4,0,4.6,13,0,31:30.0,18.28203628,17.46388144,0.818154841
IND,mumbai,31:30.0,71.3,0,8.8,15,0,31:30.0,19.77128484,18.56557679,1.205708044
IND,mumbai,31:30.0,79,3,7.5,15,2,31:30.0,22.03019732,20.90721411,1.122983204
IND,mumbai,31:30.0,259.3,18,24.9,57,16,31:30.0,25.3881281,23.37833486,2.009793244
IND,mumbai,31:30.0,367.3,29,39,100,28,31:30.0,28.03591562,25.81390338,2.222012233
IND,mumbai,31:30.0,712.3,35,66.7,182,41,31:30.0,29.55714146,27.62508057,1.93206089
IND,mumbai,31:30.0,1236.7,44,114.6,317,55,31:30.0,31.28905371,28.75797583,2.531077877
IND,mumbai,31:30.0,1373.8,44,125.5,342,55,16:30.0,31.24071655,28.33968613,2.901030422
IND,mumbai,16:30.0,1344,41,124.7,343,41,16:32.4,30.72409927,28.00665317,2.717446101
IND,mumbai,16:30.0,855.8,32,84.6,230,30,16:30.0,28.84335694,26.51372789,2.32962905
IND,mumbai,16:30.0,530.2,24,51,136,25,16:30.0,26.71447173,25.15517791,1.55929382
IND,mumbai,16:30.0,354.8,19,36.4,100,18,16:30.0,25.56404898,24.18540678,1.378642196
IND,mumbai,31:30.0,388.8,21,40.8,103,19,31:30.0,25.96302465,24.29011594,1.67290871
IND,mumbai,31:30.0,432.3,24,44.1,115,20,31:30.0,26.65618196,24.62834738,2.027834581
IND,mumbai,16:30.0,488.4,23,50,128,19,16:30.0,26.42743794,24.58519826,1.842239683
IND,mumbai,16:30.0,314.3,16,30.6,76,14,16:30.0,25.10615836,23.81042838,1.295729981
IND,mumbai,16:30.0,124.1,5,10.1,40,6,16:30.0,22.7971949,22.39230372,0.404891178
IND,mumbai,31:30.0,36.4,0,2.4,12,0,31:30.0,20.6701124,20.3263224,0.343790001
IND,mumbai,31:30.0,62.8,0,5.2,17,0,31:30.0,19.68859377,19.25428951,0.434304253
IND,mumbai,31:30.0,54.8,0,5.3,14,0,31:30.0,18.16985755,17.88091004,0.288947509
IND,mumbai,31:30.0,62.5,0,7.3,12,0,31:30.0,17.69058867,16.8977508,0.792837863
IND,mumbai,31:30.0,38.6,0,6,6,0,31:30.0,17.0884793,16.54277834,0.545700961
IND,mumbai,31:30.0,20.1,0,3.4,6,0,31:30.0,17.10971173,16.44424625,0.665465485
IND,mumbai,31:30.0,65.4,0,9.3,13,0,31:30.0,18.08381652,17.14607588,0.937740638
IND,mumbai,31:30.0,122.7,0,12.3,31,0,31:30.0,19.46527244,18.24111363,1.224158818
IND,mumbai,31:30.0,120.6,2,14.5,34,1,31:30.0,21.719937,19.61544482,2.104492178
IND,mumbai,31:30.0,186.1,12,21.4,43,12,31:30.0,24.05485221,22.40135207,1.653500144
IND,mumbai,31:30.0,451.8,23,37.3,88,27,31:30.0,26.79049961,25.12673483,1.663764784
IND,mumbai,31:30.0,616.8,35,58.3,141,39,31:30.0,29.45906638,28.01048005,1.448586331
IND,mumbai,31:30.0,1127.4,48,109.3,275,55,31:30.0,32.33657669,30.21862971,2.117946986
IND,mumbai,31:30.0,2128.7,61,187.4,470,65,31:30.0,34.61655588,31.56024208,3.056313802
IND,mumbai,01:30.0,2394.4,62,216.6,520,67,16:30.0,33.97016832,30.99388555,2.976282763
IND,mumbai,16:30.0,1598,54,172.6,361,61,16:30.0,29.58672979,27.95295699,1.633772805
IND,mumbai,16:30.0,1828.7,47,164.2,387,52,16:30.0,31.85281816,30.3603872,1.492430962
IND,mumbai,16:30.0,1453.2,39,131.9,318,48,31:00.0,30.09872198,29.0551419,1.043580075
IND,mumbai,31:30.0,1095.9,34,97.7,242,47,31:30.0,28.67631432,27.71537939,0.960934926
IND,mumbai,31:30.0,1327.9,39,116.4,287,51,46:30.0,30.02412826,28.2448419,1.779286359
IND,mumbai,31:30.0,1964.3,45,177.9,430,52,46:30.0,31.48093831,29.02337442,2.457563897
IND,mumbai,16:30.0,1845.6,44,173.2,424,49,16:30.0,31.34793874,29.15268752,2.195251225
IND,mumbai,16:30.0,1401.9,37,130.7,319,41,16:30.0,30.04017793,27.97379763,2.066380295
IND,mumbai,16:30.0,558.2,22,51.1,132,30,16:30.0,26.80657834,25.80482307,1.001755262
IND,mumbai,16:30.0,222.5,12,23.5,47,14,16:30.0,24.43637559,23.72727172,0.709103873
IND,mumbai,16:30.0,103.8,3,9.9,23,4,16:30.0,22.23331821,21.82304982,0.410268387
IND,mumbai,31:30.0,53.2,0,8.5,12,0,31:30.0,19.01874258,18.79929999,0.219442593
IND,mumbai,31:30.0,45.3,0,4.1,10,0,31:30.0,17.8189791,17.30772872,0.51125038
IND,mumbai,31:30.0,22.6,0,2.8,6,0,31:30.0,16.91382784,16.46493028,0.448897555
IND,mumbai,31:30.0,36.8,0,7,6,0,31:30.0,16.8197249,16.33264947,0.487075434
IND,mumbai,31:30.0,32.3,0,4.6,5,0,31:30.0,15.9722076,15.64198445,0.330223147
IND,mumbai,31:30.0,118.7,0,14.7,23,0,31:30.0,19.12831913,17.87676319,1.251555942
IND,mumbai,31:30.0,121.9,0,18.2,28,0,31:30.0,20.92425989,19.04210427,1.882155614
IND,mumbai,31:30.0,198.2,8,26.9,38,10,31:30.0,23.25032793,21.69973931,1.550588623
IND,mumbai,31:30.0,367.1,24,44.4,74,25,31:30.0,26.79638497,24.52021137,2.276173596
IND,mumbai,31:30.0,543.8,41,64.9,120,42,31:30.0,30.68172159,27.907755,2.773966596
IND,mumbai,31:30.0,1445.4,64,151.1,304,61,31:30.0,35.73179263,30.89847872,4.833313907
IND,mumbai,31:30.0,2764.9,85,260.1,531,87,31:30.0,39.80371959,33.22918948,6.574530107
IND,mumbai,01:30.3,3313,90,310.4,632,93,01:30.0,40.94168303,33.71698555,7.224697471
IND,mumbai,16:30.0,3164.3,78,309.2,681,86,16:30.0,38.54309672,32.87223292,5.670863806
IND,mumbai,16:30.0,2028.2,55,198.1,454,66,16:30.0,33.75431264,30.3055649,3.44874774
IND,mumbai,16:30.0,1364.4,42,133.3,311,54,16:30.0,30.89047619,28.15234088,2.738135311
IND,mumbai,16:30.0,995.3,34,98.5,233,44,16:30.0,28.9003249,26.85383967,2.046485226
IND,mumbai,31:30.0,836.8,34,82.9,193,42,31:30.0,28.76208946,26.49412073,2.267968732
IND,mumbai,31:30.0,1631.6,47,144.4,380,55,31:30.0,31.85825717,27.93227433,3.925982833
IND,mumbai,31:30.0,1387.7,47,142.8,312,63,31:30.0,31.91679008,28.59327074,3.323519335
IND,mumbai,31:30.0,1152.7,47,131.1,259,69,46:30.0,31.45744955,27.94400264,3.513446916
IND,mumbai,46:30.0,1083,49,128.5,238,68,16:30.0,31.77698093,27.53047316,4.246507774
IND,mumbai,16:30.0,1140.2,45,132.1,240,54,16:30.0,31.00640013,26.76184141,4.244558727
IND,mumbai,16:30.0,493.8,23,66.5,105,30,16:30.0,26.22457458,23.78522903,2.439345556
IND,mumbai,16:30.0,140.2,1,12.9,30,5,16:30.0,21.95368195,20.91301393,1.040668025
IND,mumbai,31:30.0,54,0,7.9,15,0,31:30.0,18.22748897,17.60117305,0.626315921
IND,mumbai,31:30.0,58.9,0,6.1,11,0,31:30.0,17.02804213,16.55178238,0.476259753
IND,mumbai,31:30.0,52.1,0,5.4,8,0,31:30.0,17.07870153,16.40607461,0.672626922
IND,mumbai,31:30.0,43.7,0,6.1,8,0,31:30.0,17.45635237,16.81170194,0.644650426
IND,mumbai,31:30.0,45.3,0,6.9,10,0,31:30.0,18.46692427,17.70480968,0.762114586
IND,mumbai,31:30.0,81.8,0,11.9,21,0,31:30.0,20.13792009,18.81743839,1.320481697
IND,mumbai,31:30.0,70.3,2,10.1,20,4,31:30.0,21.97434687,21.0834633,0.890883565
IND,mumbai,31:30.0,190.4,16,21,49,19,31:30.0,25.48096673,23.84938689,1.631579842
IND,mumbai,31:30.0,426.4,34,44.4,94,36,31:30.0,29.31606155,27.17102723,2.14503432
IND,mumbai,31:30.0,1238.5,56,128,259,50,31:30.0,34.03179992,30.0974073,3.934392615
IND,mumbai,31:30.0,2671,79,256.9,503,62,31:30.0,38.79225063,32.62223972,6.170010911
IND,mumbai,01:30.0,3321.5,83,303.1,638,68,46:30.0,39.65460689,33.11173351,6.542873378
IND,mumbai,16:30.0,3034.1,74,302,629,63,16:30.0,37.79839585,32.51996477,5.27843108
IND,mumbai,16:30.0,1939.4,51,178.6,405,43,16:30.0,32.92766574,30.04700825,2.880657496
IND,mumbai,16:30.0,1233.4,40,119.5,298,31,16:30.0,30.48918207,28.06362183,2.425560242
IND,mumbai,31:30.0,923.6,34,90.5,226,25,16:30.0,28.88205167,26.56792567,2.314126001
IND,mumbai,31:30.0,1068.7,39,105.1,254,26,31:30.0,30.13247193,27.26314471,2.869327223
IND,mumbai,31:30.0,1997.7,49,183,462,34,31:30.0,32.65714386,28.68475212,3.972391742
IND,mumbai,31:30.0,1520.7,49,159.5,366,37,46:30.0,32.41237213,28.96191533,3.4504568
IND,mumbai,31:30.0,1354.8,51,141.8,297,39,01:30.0,32.40577737,28.38586372,4.019913645
IND,mumbai,46:30.0,1323.9,52,136.9,270,37,16:30.0,32.34243116,27.79530154,4.547129614
IND,mumbai,16:30.0,1327.1,48,138.9,251,31,16:30.0,31.47104214,26.9734003,4.497641839
IND,mumbai,16:30.0,506.7,23,66.1,114,14,16:30.0,26.27335867,23.80869704,2.464661625
IND,mumbai,31:30.0,23.9,0,2.2,8,0,31:30.0,19.66424639,19.36563723,0.298609163
IND,mumbai,31:30.0,41.4,0,5.1,10,0,31:30.0,18.04173843,17.65531847,0.386419961
IND,mumbai,31:30.0,26.3,0,3.5,3,0,31:30.0,16.86162151,16.56380973,0.297811777
IND,mumbai,31:30.0,27,0,5.3,4,0,31:30.0,16.5049742,16.26818253,0.236791675
IND,mumbai,31:30.0,23.7,0,4.7,5,0,31:30.0,17.31898611,16.83351813,0.485467973
IND,mumbai,31:30.0,33.5,0,3.8,7,0,31:30.0,18.13789707,17.60165134,0.53624573
IND,mumbai,31:30.0,28.4,0,2.8,7,12,31:30.0,19.73368544,18.72943966,1.004245782
IND,mumbai,31:30.0,43,1,5.6,13,38,31:30.0,21.63545143,21.05396468,0.581486754
IND,mumbai,31:30.0,144.8,13,14.2,41,63,31:30.0,24.50090149,23.69735821,0.803543286
IND,mumbai,31:30.0,504.4,26,43.2,112,85,31:30.0,27.67091029,27.45896758,0.211942716
IND,mumbai,31:30.0,1092.9,38,98.9,271,109,31:33.7,30.38944554,31.02048977,-0.631044226
IND,mumbai,31:30.0,2003.9,51,170.9,458,117,31:30.0,33.06455739,34.0531166,-0.988559207
IND,mumbai,01:30.0,2384.1,53,214.9,549,116,16:30.0,33.59718806,34.47366739,-0.876479332
IND,mumbai,16:30.0,1881.2,47,178.4,446,107,16:30.0,32.24501932,33.60299985,-1.357980527
IND,mumbai,16:30.0,1263.6,36,119.7,315,74,16:30.0,29.75152076,30.33385807,-0.582337313
IND,mumbai,16:30.0,892.9,29,79.8,206,52,16:30.0,27.94000568,27.92895937,0.01104631
IND,mumbai,16:30.0,571.9,22,51.1,135,45,16:30.0,26.33996663,26.86239719,-0.522430556
IND,mumbai,31:30.0,400.5,22,43.7,95,42,16:30.0,26.55230437,27.44707812,-0.894773755
IND,mumbai,31:30.0,510,26,52,135,51,31:00.0,27.5251257,28.90345797,-1.378332275
IND,mumbai,16:30.0,558.9,26,52.3,143,53,31:30.0,27.50326227,29.06553387,-1.562271595
IND,mumbai,16:30.0,438.7,21,42.1,126,56,31:30.0,26.65652857,29.08853851,-2.432009938
IND,mumbai,16:30.0,145.9,11,13.1,48,57,46:30.0,24.58731685,28.84042289,-4.253106034
IND,mumbai,16:30.0,78.6,5,4.5,27,52,16:30.0,23.3987195,27.93034215,-4.531622657
IND,mumbai,31:30.0,98.1,0,9,21,27,16:30.0,21.20071535,22.01010054,-0.809385192
IND,mumbai,31:33.3,98.9,0,15.1,24,3,16:30.0,19.23007214,19.28766738,-0.057595245
IND,mumbai,31:30.0,49.2,0,8.5,13,0,31:30.0,17.85757156,17.45403853,0.403533025
IND,mumbai,31:30.0,49.8,0,8.4,10,0,31:30.0,17.269144,16.62246605,0.646677949
IND,mumbai,31:30.0,48,0,6.9,10,0,31:30.0,17.00900623,16.24792603,0.761080204
IND,mumbai,31:30.0,47.8,0,10.6,8,0,31:30.0,17.54967669,16.63718383,0.912492858
IND,mumbai,31:30.0,79.4,0,11.6,13,0,31:30.0,18.44182844,17.30871038,1.133118061
IND,mumbai,31:30.0,116.1,0,14.9,23,0,31:30.0,20.36416509,18.36994833,1.99421676
IND,mumbai,31:30.0,166.3,7,24.3,31,5,31:30.0,22.93361317,20.61174595,2.321867225
IND,mumbai,31:30.0,311.9,23,37.4,76,26,31:30.0,26.51849605,23.17073725,3.3477588
IND,mumbai,31:30.0,877.9,42,90.1,177,46,31:30.0,30.75037862,26.63075363,4.11962499
IND,mumbai,31:30.0,1715.1,65,174.7,340,72,31:30.0,35.72831396,29.86926854,5.859045414
IND,mumbai,31:30.0,3246,87,309.4,614,93,31:30.0,40.33983478,32.57415891,7.765675871
IND,mumbai,16:00.0,3657.8,90,329.8,654,93,16:30.0,41.07437669,33.07895114,7.995425544
IND,mumbai,16:30.0,3235.5,77,326.3,650,79,16:30.0,38.41116713,32.58894447,5.82222266
IND,mumbai,16:30.0,1955.6,55,193.8,441,52,16:30.0,33.73968487,29.94308964,3.79659523
IND,mumbai,16:30.0,1284.4,41,132.9,301,40,16:30.0,30.8322228,27.84890742,2.983315383
IND,mumbai,01:30.0,923.7,35,95.4,215,35,01:30.0,29.08307801,26.6276015,2.45547651
IND,mumbai,31:30.0,1132,39,118.6,253,39,31:30.0,30.1771549,27.20299408,2.974160817
IND,mumbai,31:30.0,1849,51,186.8,419,53,31:30.0,32.98674322,28.49964297,4.48710025
IND,mumbai,16:30.0,1997.9,51,199.3,456,55,16:30.0,33.09885919,28.79848273,4.300376453
IND,new-delhi,31:30.0,1149.1,34,167,296,35,46:30.0,23.28943939,22.79834928,0.49109011
IND,new-delhi,16:30.0,1086.5,31,165.7,285,31,16:30.0,22.71531079,22.5738946,0.141416194
IND,new-delhi,16:30.0,361.1,11,62.6,96,11,16:30.0,18.94740422,20.08046689,-1.133062673
IND,new-delhi,31:30.0,30.6,0,3.2,9,0,31:30.0,15.22361714,15.69782426,-0.474207117
IND,new-delhi,31:30.0,15.5,0,1,5,0,31:30.0,14.56979114,14.86844169,-0.298650545
IND,new-delhi,31:30.0,5.9,0,0.3,3,0,31:30.0,13.88205093,14.23054905,-0.348498121
IND,new-delhi,31:30.0,17.2,0,2.7,5,0,31:30.0,13.78103869,14.01533283,-0.23429414
IND,new-delhi,31:30.0,16.4,0,1.1,5,0,31:30.0,13.9466942,14.08466386,-0.137969658
IND,new-delhi,31:30.0,9.4,0,0.3,3,0,31:30.0,14.34091512,14.49332583,-0.152410706
IND,new-delhi,31:30.0,31.3,0,2.8,9,0,31:30.0,14.86126416,14.88300977,-0.021745614
IND,new-delhi,31:30.0,72.2,0,7.7,17,0,31:30.0,15.91823796,16.01418529,-0.095947327
IND,new-delhi,31:30.0,136.1,2,13,38,0,31:30.0,17.42922555,17.5136585,-0.084432943
IND,new-delhi,31:30.0,426.8,13,44.3,106,10,31:30.0,19.60150497,19.74189644,-0.140391467
IND,new-delhi,31:30.0,1163.8,24,133.2,303,23,31:30.0,21.65179062,21.73363954,-0.081848922
IND,new-delhi,31:30.0,2427,36,274.2,593,36,31:30.0,23.68261567,23.1093671,0.573248576
IND,new-delhi,31:30.0,3986.6,44,442.3,899,44,31:30.0,25.24984603,23.27148406,1.978361971
IND,new-delhi,01:00.0,4539.2,45,513.1,1008,46,16:30.0,25.45341896,22.96342497,2.489993992
IND,new-delhi,16:00.0,3723.4,40,413.8,828,38,16:30.0,24.56482544,22.35287805,2.211947393
IND,new-delhi,16:30.0,3243.3,34,323.9,684,34,01:00.0,23.58814199,21.64173613,1.946405863
IND,new-delhi,01:30.0,2761.5,31,274.4,567,32,01:30.0,22.9853289,20.99550309,1.989825804
IND,new-delhi,46:00.0,2410.7,30,252.2,525,29,31:30.0,22.79989427,20.89390664,1.905987632
IND,new-delhi,16:30.0,2319.1,29,250.4,511,28,16:30.0,22.55031323,20.86256166,1.687751564
IND,new-delhi,16:30.0,1460.6,22,163.4,346,22,16:30.0,21.24776804,20.64147393,0.606294108
IND,new-delhi,16:30.0,669.1,13,81.8,191,12,16:30.0,19.61066946,19.80471995,-0.194050488
IND,new-delhi,16:30.0,238.5,5,26,67,4,16:30.0,18.2572414,18.9076958,-0.650454394
IND,new-delhi,31:30.0,50.5,0,7.4,16,0,31:30.0,16.16109558,16.96477914,-0.80368356
IND,new-delhi,31:30.0,40,0,4.9,14,0,31:30.0,15.05722112,15.79536386,-0.738142735
IND,new-delhi,31:30.0,38.8,0,4.8,12,0,31:30.0,14.68002755,14.94923903,-0.269211481
IND,new-delhi,31:30.0,18.3,0,1.5,6,0,31:30.0,14.1454573,14.4183889,-0.272931601
IND,new-delhi,31:30.0,2.3,0,0.2,1,0,31:30.0,13.71715252,14.06991891,-0.352766392
IND,new-delhi,31:30.0,14.4,0,0.9,4,0,31:30.0,13.7755397,13.97877966,-0.203239959
IND,new-delhi,31:30.0,36.7,0,2.8,9,0,31:30.0,14.0368724,14.25699714,-0.220124733
IND,new-delhi,31:30.0,43.6,0,6,12,0,31:30.0,14.55138634,14.76400046,-0.212614122
